ESTADO,SEMANA,ANO,VOOS,CASOS
PA,23,2014,0,8
PA,24,2014,0,3
PA,25,2014,0,1
PA,26,2014,0,3
PA,27,2014,0,5
PA,28,2014,0,1
PA,29,2014,0,2
PA,30,2014,0,2
PA,31,2014,0,2
PA,32,2014,0,1
PA,33,2014,0,1
PA,34,2014,0,3
PA,35,2014,0,1
PA,36,2014,0,0
PA,37,2014,0,0
PA,38,2014,0,0
PA,39,2014,0,0
PA,40,2014,0,0
PA,41,2014,0,2
PA,42,2014,0,2
PA,43,2014,0,1
PA,44,2014,0,0
PA,45,2014,0,0
PA,46,2014,0,1
PA,47,2014,0,0
PA,48,2014,0,0
PA,49,2014,0,0
PA,50,2014,0,2
PA,51,2014,0,1
PA,52,2014,0,2
PA,1,2015,0,1
PA,2,2015,0,1
PA,3,2015,0,1
PA,4,2015,0,0
PA,5,2015,0,2
PA,6,2015,0,2
PA,7,2015,0,0
PA,8,2015,0,3
PA,9,2015,0,6
PA,10,2015,0,1
PA,11,2015,0,7
PA,12,2015,0,2
PA,13,2015,0,5
PA,14,2015,0,6
PA,15,2015,0,4
PA,16,2015,0,2
PA,17,2015,0,2
PA,18,2015,0,4
PA,19,2015,0,8
PA,20,2015,0,13
PA,21,2015,0,13
PA,22,2015,0,13
PA,23,2015,0,3
PA,24,2015,0,3
PA,25,2015,0,2
PA,26,2015,0,1
PA,27,2015,0,1
PA,28,2015,0,1
PA,29,2015,0,3
PA,30,2015,0,2
PA,31,2015,0,0
PA,32,2015,0,2
PA,33,2015,0,1
PA,34,2015,0,0
PA,35,2015,0,2
PA,36,2015,0,3
PA,37,2015,0,3
PA,38,2015,0,1
PA,39,2015,0,2
PA,40,2015,0,0
PA,41,2015,0,0
PA,42,2015,0,0
PA,43,2015,0,1
PA,44,2015,0,1
PA,45,2015,0,5
PA,46,2015,0,0
PA,47,2015,0,0
PA,48,2015,0,0
PA,49,2015,0,0
PA,50,2015,0,0
PA,51,2015,0,0
PA,52,2015,0,0
PA,1,2016,0,2
PA,2,2016,0,1
PA,3,2016,0,1
PA,4,2016,0,5
PA,5,2016,0,0
PA,6,2016,0,2
PA,7,2016,0,5
PA,8,2016,0,5
PA,9,2016,0,1
PA,10,2016,0,9
PA,11,2016,0,13
PA,12,2016,0,32
PA,13,2016,0,69
PA,14,2016,0,69
PA,15,2016,0,73
PA,16,2016,0,66
PA,17,2016,0,49
PA,18,2016,0,48
PA,19,2016,0,45
PA,20,2016,0,28
PA,21,2016,0,19
PA,22,2016,0,20
PA,23,2016,0,17
PA,24,2016,0,26
PA,25,2016,0,14
PA,26,2016,0,23
PA,27,2016,0,13
PA,28,2016,0,10
PA,29,2016,0,2
PA,30,2016,0,7
PA,31,2016,0,4
PA,32,2016,0,8
PA,33,2016,0,9
PA,34,2016,0,7
PA,35,2016,0,8
PA,36,2016,0,18
PA,37,2016,0,12
PA,38,2016,0,13
PA,39,2016,0,9
PA,40,2016,0,20
PA,41,2016,0,6
PA,42,2016,0,10
PA,43,2016,0,12
PA,44,2016,0,16
PA,45,2016,0,13
PA,46,2016,0,7
PA,47,2016,0,13
PA,48,2016,0,10
PA,49,2016,0,12
PA,50,2016,0,10
PA,51,2016,0,9
PA,52,2016,0,12
PA,1,2017,0,11
PA,2,2017,0,11
PA,3,2017,7,19
PA,4,2017,0,15
PA,5,2017,3,19
PA,6,2017,1,28
PA,7,2017,1,28
PA,8,2017,0,20
PA,9,2017,1,25
PA,10,2017,0,32
PA,11,2017,0,36
PA,12,2017,0,29
PA,13,2017,0,35
PA,14,2017,0,26
PA,15,2017,0,25
PA,16,2017,0,18
PA,17,2017,0,17
PA,18,2017,0,28
PA,19,2017,0,17
PA,20,2017,0,24
PA,21,2017,1,17
PA,22,2017,0,23
PA,23,2017,0,15
PA,24,2017,0,27
PA,25,2017,0,19
PA,26,2017,4,20
PA,27,2017,1,13
PA,28,2017,0,3
PA,29,2017,0,2
PA,30,2017,0,3
PA,31,2017,0,5
PA,32,2017,0,5
PA,33,2017,0,5
PA,34,2017,0,4
PA,35,2017,0,8
PA,36,2017,0,8
PA,37,2017,0,6
PA,38,2017,0,11
PA,39,2017,1,10
PA,40,2017,0,11
PA,41,2017,1,6
PA,42,2017,0,9
PA,43,2017,0,7
PA,44,2017,1,7
PA,45,2017,0,7
PA,46,2017,0,1
PA,47,2017,0,11
PA,48,2017,0,9
PA,49,2017,0,5
PA,50,2017,0,3
PA,51,2017,1,4
PA,52,2017,0,2
PA,1,2018,0,7
PA,2,2018,0,4
PA,3,2018,0,5
PA,4,2018,0,4
PA,5,2018,0,6
PA,6,2018,0,13
PA,7,2018,0,7
PA,8,2018,0,8
PA,9,2018,0,18
PA,10,2018,0,11
PA,11,2018,0,14
PA,12,2018,0,20
PA,13,2018,0,24
PA,14,2018,0,35
PA,15,2018,0,31
PA,16,2018,0,40
PA,17,2018,0,44
PA,18,2018,0,39
PA,19,2018,0,46
PA,20,2018,0,33
PA,21,2018,1,56
PA,22,2018,0,40
PA,23,2018,0,56
PA,24,2018,0,35
PA,25,2018,0,24
PA,26,2018,0,24
PA,27,2018,0,25
PA,28,2018,1,16
PA,29,2018,0,10
PA,30,2018,0,7
PA,31,2018,0,17
PA,32,2018,0,9
PA,33,2018,0,20
PA,34,2018,0,9
PA,35,2018,0,15
PA,36,2018,0,17
PA,37,2018,0,9
PA,38,2018,0,16
PA,39,2018,0,8
PA,40,2018,0,13
PA,41,2018,0,13
PA,42,2018,0,9
PA,43,2018,0,7
PA,44,2018,0,10
PA,45,2018,0,8
PA,46,2018,0,8
PA,47,2018,3,3
PA,48,2018,0,4
PA,49,2018,0,7
PA,50,2018,0,7
PA,51,2018,4,5
PA,52,2018,0,5
PA,1,2019,1,5
PA,2,2019,0,8
PA,3,2019,0,4
PA,4,2019,0,6
PA,5,2019,0,7
PA,6,2019,0,14
PA,7,2019,0,11
PA,8,2019,0,17
PA,9,2019,0,12
PA,10,2019,0,25
PA,11,2019,8,27
PA,12,2019,0,35
PA,13,2019,0,44
PA,14,2019,0,48
PA,15,2019,0,46
PA,16,2019,0,50
PA,17,2019,0,46
PA,18,2019,0,41
PA,19,2019,0,45
PA,20,2019,0,45
PA,21,2019,0,34
PA,22,2019,0,38
PA,23,2019,0,27
PA,24,2019,0,34
PA,25,2019,0,13
PA,26,2019,0,27
PA,27,2019,1,27
PA,28,2019,0,8
PA,29,2019,0,10
PA,30,2019,0,15
PA,31,2019,0,4
PA,32,2019,0,6
PA,33,2019,0,7
PA,34,2019,1,8
PA,35,2019,0,6
PA,36,2019,0,13
PA,37,2019,0,8
PA,38,2019,1,14
PA,39,2019,0,10
PA,40,2019,0,4
PA,41,2019,0,7
PA,42,2019,0,9
PA,43,2019,0,10
PA,44,2019,0,12
PA,45,2019,0,4
PA,46,2019,0,6
PA,47,2019,0,5
PA,48,2019,0,8
PA,49,2019,0,12
PA,50,2019,0,9
PA,51,2019,0,6
PA,52,2019,0,3
PB,1,2010,0,0
PB,2,2010,0,0
PB,3,2010,0,1
PB,4,2010,0,0
PB,5,2010,51,0
PB,6,2010,0,0
PB,7,2010,0,0
PB,8,2010,0,1
PB,9,2010,1,1
PB,10,2010,0,1
PB,11,2010,1,1
PB,12,2010,0,0
PB,13,2010,0,3
PB,14,2010,0,1
PB,15,2010,0,0
PB,16,2010,0,1
PB,17,2010,0,0
PB,18,2010,0,0
PB,19,2010,0,1
PB,20,2010,0,0
PB,21,2010,1,0
PB,22,2010,0,0
PB,23,2010,0,0
PB,24,2010,0,0
PB,25,2010,0,0
PB,26,2010,0,0
PB,27,2010,0,1
PB,28,2010,0,0
PB,29,2010,0,0
PB,30,2010,0,0
PB,31,2010,0,0
PB,32,2010,0,0
PB,33,2010,0,0
PB,34,2010,0,0
PB,35,2010,0,0
PB,36,2010,0,0
PB,37,2010,0,0
PB,38,2010,0,0
PB,39,2010,0,0
PB,40,2010,0,0
PB,41,2010,0,0
PB,42,2010,0,0
PB,43,2010,0,0
PB,44,2010,0,0
PB,45,2010,1,0
PB,46,2010,0,0
PB,47,2010,0,0
PB,48,2010,0,0
PB,49,2010,0,0
PB,50,2010,0,0
PB,51,2010,0,0
PB,52,2010,41,0
PB,1,2011,1,0
PB,2,2011,0,0
PB,3,2011,0,0
PB,4,2011,0,0
PB,5,2011,0,0
PB,6,2011,0,0
PB,7,2011,0,0
PB,8,2011,0,0
PB,9,2011,0,0
PB,10,2011,0,0
PB,11,2011,0,0
PB,12,2011,0,0
PB,13,2011,0,0
PB,14,2011,0,0
PB,15,2011,0,0
PB,16,2011,0,0
PB,17,2011,0,0
PB,18,2011,0,0
PB,19,2011,0,0
PB,20,2011,0,0
PB,21,2011,0,0
PB,22,2011,0,0
PB,23,2011,0,0
PB,24,2011,0,0
PB,25,2011,0,1
PB,26,2011,0,0
PB,27,2011,0,0
PB,28,2011,0,0
PB,29,2011,0,0
PB,30,2011,0,1
PB,31,2011,0,0
PB,32,2011,0,0
PB,33,2011,0,0
PB,34,2011,0,0
PB,35,2011,0,0
PB,36,2011,0,0
PB,37,2011,0,0
PB,38,2011,0,0
PB,39,2011,0,0
PB,40,2011,0,0
PB,41,2011,0,0
PB,42,2011,0,0
PB,43,2011,0,0
PB,44,2011,0,0
PB,45,2011,0,0
PB,46,2011,7,0
PB,47,2011,0,0
PB,48,2011,1,0
PB,49,2011,0,0
PB,50,2011,0,0
PB,51,2011,0,0
PB,52,2011,0,0
PB,1,2012,0,0
PB,2,2012,0,0
PB,3,2012,0,0
PB,4,2012,0,0
PB,5,2012,1,0
PB,6,2012,0,1
PB,7,2012,0,0
PB,8,2012,0,0
PB,9,2012,0,0
PB,10,2012,0,2
PB,11,2012,0,1
PB,12,2012,0,0
PB,13,2012,0,0
PB,14,2012,0,0
PB,15,2012,0,2
PB,16,2012,0,0
PB,17,2012,0,0
PB,18,2012,0,0
PB,19,2012,0,0
PB,20,2012,0,0
PB,21,2012,1,0
PB,22,2012,0,0
PB,23,2012,0,0
PB,24,2012,0,0
PB,25,2012,0,1
PB,26,2012,0,0
PB,27,2012,0,0
PB,28,2012,0,2
PB,29,2012,0,0
PB,30,2012,0,0
PB,31,2012,0,1
PB,32,2012,0,0
PB,33,2012,0,2
PB,34,2012,0,1
PB,35,2012,0,0
PB,36,2012,0,0
PB,37,2012,0,0
PB,38,2012,0,0
PB,39,2012,0,0
PB,40,2012,0,0
PB,41,2012,0,0
PB,42,2012,1,0
PB,43,2012,0,0
PB,44,2012,0,0
PB,45,2012,0,0
PB,46,2012,0,0
PB,47,2012,0,0
PB,48,2012,0,1
PB,49,2012,0,0
PB,50,2012,0,0
PB,51,2012,1,0
PB,52,2012,0,0
PB,1,2013,0,0
PB,2,2013,0,0
PB,3,2013,0,0
PB,4,2013,0,0
PB,5,2013,0,0
PB,6,2013,0,0
PB,7,2013,0,0
PB,8,2013,0,0
PB,9,2013,0,0
PB,10,2013,0,0
PB,11,2013,0,1
PB,12,2013,0,1
PB,13,2013,0,0
PB,14,2013,0,0
PB,15,2013,0,0
PB,16,2013,0,0
PB,17,2013,0,0
PB,18,2013,0,0
PB,19,2013,0,0
PB,20,2013,0,1
PB,21,2013,0,2
PB,22,2013,0,0
PB,23,2013,0,0
PB,24,2013,0,1
PB,25,2013,0,1
PB,26,2013,0,1
PB,27,2013,0,0
PB,28,2013,0,1
PB,29,2013,1,0
PB,30,2013,0,1
PB,31,2013,0,0
PB,32,2013,0,1
PB,33,2013,0,0
PB,34,2013,1,0
PB,35,2013,0,1
PB,36,2013,0,0
PB,37,2013,0,0
PB,38,2013,0,0
PB,39,2013,0,0
PB,40,2013,0,1
PB,41,2013,0,0
PB,42,2013,0,0
PB,43,2013,0,0
PB,44,2013,0,0
PB,45,2013,0,0
PB,46,2013,0,0
PB,47,2013,0,0
PB,48,2013,0,0
PB,49,2013,0,1
PB,50,2013,0,0
PB,51,2013,0,0
PB,52,2013,0,1
PB,1,2014,0,0
PB,2,2014,0,0
PB,3,2014,0,0
PB,4,2014,0,0
PB,5,2014,0,0
PB,6,2014,0,0
PB,7,2014,0,0
PB,8,2014,0,0
PB,9,2014,0,0
PB,10,2014,0,0
PB,11,2014,0,0
PB,12,2014,0,0
PB,13,2014,0,0
PB,14,2014,0,0
PB,15,2014,0,0
PB,16,2014,0,0
PB,17,2014,0,0
PB,18,2014,0,1
PB,19,2014,0,1
PB,20,2014,0,0
PB,21,2014,0,0
PB,22,2014,0,0
PB,23,2014,0,0
PB,24,2014,0,0
PB,25,2014,0,0
PB,26,2014,0,1
PB,27,2014,0,2
PB,28,2014,0,0
PB,29,2014,0,1
PB,30,2014,0,1
PB,31,2014,0,0
PB,32,2014,0,0
PB,33,2014,0,0
PB,34,2014,0,0
PB,35,2014,0,0
PB,36,2014,0,0
PB,37,2014,0,0
PB,38,2014,0,1
PB,39,2014,0,0
PB,40,2014,0,1
PB,41,2014,0,0
PB,42,2014,0,0
PB,43,2014,0,0
PB,44,2014,0,0
PB,45,2014,0,0
PB,46,2014,0,0
PB,47,2014,0,0
PB,48,2014,0,0
PB,49,2014,0,1
PB,50,2014,0,0
PB,51,2014,0,0
PB,52,2014,0,0
PB,1,2015,0,0
PB,2,2015,0,1
PB,3,2015,0,0
PB,4,2015,0,0
PB,5,2015,0,0
PB,6,2015,0,1
PB,7,2015,0,0
PB,8,2015,0,0
PB,9,2015,0,0
PB,10,2015,0,0
PB,11,2015,0,0
PB,12,2015,0,0
PB,13,2015,0,0
PB,14,2015,0,1
PB,15,2015,0,0
PB,16,2015,0,0
PB,17,2015,0,0
PB,18,2015,0,0
PB,19,2015,0,1
PB,20,2015,0,0
PB,21,2015,0,0
PB,22,2015,0,1
PB,23,2015,0,1
PB,24,2015,0,0
PB,25,2015,0,0
PB,26,2015,0,1
PB,27,2015,0,0
PB,28,2015,0,0
PB,29,2015,0,0
PB,30,2015,0,0
PB,31,2015,0,0
PB,32,2015,0,0
PB,33,2015,0,0
PB,34,2015,0,0
PB,35,2015,0,0
PB,36,2015,0,0
PB,37,2015,0,0
PB,38,2015,0,0
PB,39,2015,0,0
PB,40,2015,0,0
PB,41,2015,0,0
PB,42,2015,0,1
PB,43,2015,0,0
PB,44,2015,0,0
PB,45,2015,0,0
PB,46,2015,0,0
PB,47,2015,0,0
PB,48,2015,0,0
PB,49,2015,0,0
PB,50,2015,0,0
PB,51,2015,0,0
PB,52,2015,0,0
PB,1,2016,0,0
PB,2,2016,0,1
PB,3,2016,0,0
PB,4,2016,0,0
PB,5,2016,0,2
PB,6,2016,0,0
PB,7,2016,0,1
PB,8,2016,0,1
PB,9,2016,0,2
PB,10,2016,0,4
PB,11,2016,0,3
PB,12,2016,0,8
PB,13,2016,0,21
PB,14,2016,0,25
PB,15,2016,0,20
PB,16,2016,0,20
PB,17,2016,0,9
PB,18,2016,0,10
PB,19,2016,0,7
PB,20,2016,0,6
PB,21,2016,0,6
PB,22,2016,0,4
PB,23,2016,0,1
PB,24,2016,0,5
PB,25,2016,0,4
PB,26,2016,0,3
PB,27,2016,0,4
PB,28,2016,0,3
PB,29,2016,0,3
PB,30,2016,0,2
PB,31,2016,0,2
PB,32,2016,0,0
PB,33,2016,0,0
PB,34,2016,0,3
PB,35,2016,0,0
PB,36,2016,0,2
PB,37,2016,0,0
PB,38,2016,0,2
PB,39,2016,0,1
PB,40,2016,0,3
PB,41,2016,0,0
PB,42,2016,0,3
PB,43,2016,0,2
PB,44,2016,0,1
PB,45,2016,0,1
PB,46,2016,0,2
PB,47,2016,0,2
PB,48,2016,0,0
PB,49,2016,0,2
PB,50,2016,0,1
PB,51,2016,0,0
PB,52,2016,0,0
PB,1,2017,0,3
PB,2,2017,7,3
PB,3,2017,13,1
PB,4,2017,0,0
PB,5,2017,0,2
PB,6,2017,0,2
PB,7,2017,0,1
PB,8,2017,0,0
PB,9,2017,0,3
PB,10,2017,0,4
PB,11,2017,0,2
PB,12,2017,0,3
PB,13,2017,0,3
PB,14,2017,0,8
PB,15,2017,0,1
PB,16,2017,0,3
PB,17,2017,0,10
PB,18,2017,0,4
PB,19,2017,0,3
PB,20,2017,0,3
PB,21,2017,0,1
PB,22,2017,0,3
PB,23,2017,0,5
PB,24,2017,0,5
PB,25,2017,0,3
PB,26,2017,0,4
PB,27,2017,0,2
PB,28,2017,0,1
PB,29,2017,0,3
PB,30,2017,0,1
PB,31,2017,0,4
PB,32,2017,0,2
PB,33,2017,0,1
PB,34,2017,0,2
PB,35,2017,1,0
PB,36,2017,0,1
PB,37,2017,0,1
PB,38,2017,0,2
PB,39,2017,0,2
PB,40,2017,0,2
PB,41,2017,0,2
PB,42,2017,0,3
PB,43,2017,0,1
PB,44,2017,0,1
PB,45,2017,1,0
PB,46,2017,0,3
PB,47,2017,0,1
PB,48,2017,1,1
PB,49,2017,0,0
PB,50,2017,0,1
PB,51,2017,0,0
PB,52,2017,0,2
PB,1,2018,0,2
PB,2,2018,0,4
PB,3,2018,0,3
PB,4,2018,0,2
PB,5,2018,0,2
PB,6,2018,0,1
PB,7,2018,0,2
PB,8,2018,0,0
PB,9,2018,0,5
PB,10,2018,0,2
PB,11,2018,0,5
PB,12,2018,0,0
PB,13,2018,0,0
PB,14,2018,1,4
PB,15,2018,0,13
PB,16,2018,0,9
PB,17,2018,0,12
PB,18,2018,0,12
PB,19,2018,0,11
PB,20,2018,0,12
PB,21,2018,1,13
PB,22,2018,0,6
PB,23,2018,0,8
PB,24,2018,0,6
PB,25,2018,0,9
PB,26,2018,0,3
PB,27,2018,0,10
PB,28,2018,0,3
PB,29,2018,0,7
PB,30,2018,0,2
PB,31,2018,0,6
PB,32,2018,0,5
PB,33,2018,0,8
PB,34,2018,0,3
PB,35,2018,0,1
PB,36,2018,0,0
PB,37,2018,0,3
PB,38,2018,0,0
PB,39,2018,0,0
PB,40,2018,1,2
PB,41,2018,0,1
PB,42,2018,0,2
PB,43,2018,0,2
PB,44,2018,0,3
PB,45,2018,0,1
PB,46,2018,0,2
PB,47,2018,0,4
PB,48,2018,0,2
PB,49,2018,0,3
PB,50,2018,0,1
PB,51,2018,0,3
PB,52,2018,0,1
PB,1,2019,0,1
PB,2,2019,0,3
PB,3,2019,0,1
PB,4,2019,0,3
PB,5,2019,0,2
PB,6,2019,0,4
PB,7,2019,0,4
PB,8,2019,0,7
PB,9,2019,0,1
PB,10,2019,0,4
PB,11,2019,0,8
PB,12,2019,0,5
PB,13,2019,0,6
PB,14,2019,0,14
PB,15,2019,0,6
PB,16,2019,0,12
PB,17,2019,0,13
PB,18,2019,0,15
PB,19,2019,0,10
PB,20,2019,0,19
PB,21,2019,0,13
PB,22,2019,0,10
PB,23,2019,0,11
PB,24,2019,0,12
PB,25,2019,1,7
PB,26,2019,1,11
PB,27,2019,0,8
PB,28,2019,0,4
PB,29,2019,0,3
PB,30,2019,0,9
PB,31,2019,0,7
PB,32,2019,0,5
PB,33,2019,0,4
PB,34,2019,0,2
PB,35,2019,0,7
PB,36,2019,0,7
PB,37,2019,0,3
PB,38,2019,0,1
PB,39,2019,0,2
PB,40,2019,0,7
PB,41,2019,0,7
PB,42,2019,0,6
PB,43,2019,0,2
PB,44,2019,0,1
PB,45,2019,0,5
PB,46,2019,0,4
PB,47,2019,0,3
PB,48,2019,0,2
PB,49,2019,0,1
PB,50,2019,0,2
PB,51,2019,0,1
PB,52,2019,0,0
PE,1,2010,0,2
PE,2,2010,4,4
PE,3,2010,0,2
PE,4,2010,0,0
PE,5,2010,153,1
PE,6,2010,0,3
PE,7,2010,0,1
PE,8,2010,0,5
PE,9,2010,2,4
PE,10,2010,0,6
PE,11,2010,0,6
PE,12,2010,0,6
PE,13,2010,9,7
PE,14,2010,0,3
PE,15,2010,0,6
PE,16,2010,0,7
PE,17,2010,0,4
PE,18,2010,0,2
PE,19,2010,2,4
PE,20,2010,0,0
PE,21,2010,0,2
PE,22,2010,0,3
PE,23,2010,0,1
PE,24,2010,10,2
PE,25,2010,0,1
PE,26,2010,4,0
PE,27,2010,1,0
PE,28,2010,0,1
PE,29,2010,0,1
PE,30,2010,0,0
PE,31,2010,0,0
PE,32,2010,0,0
PE,33,2010,2,0
PE,34,2010,0,1
PE,35,2010,0,0
PE,36,2010,1,1
PE,37,2010,0,1
PE,38,2010,0,0
PE,39,2010,0,0
PE,40,2010,0,0
PE,41,2010,0,0
PE,42,2010,0,0
PE,43,2010,0,0
PE,44,2010,1,0
PE,45,2010,0,0
PE,46,2010,0,0
PE,47,2010,0,1
PE,48,2010,0,0
PE,49,2010,0,0
PE,50,2010,0,1
PE,51,2010,0,0
PE,52,2010,563,0
PE,1,2011,0,0
PE,2,2011,0,0
PE,3,2011,8,0
PE,4,2011,0,0
PE,5,2011,1,0
PE,6,2011,1,0
PE,7,2011,0,0
PE,8,2011,0,0
PE,9,2011,1,0
PE,10,2011,0,0
PE,11,2011,0,0
PE,12,2011,0,0
PE,13,2011,0,0
PE,14,2011,0,0
PE,15,2011,0,0
PE,16,2011,0,0
PE,17,2011,2,1
PE,18,2011,0,0
PE,19,2011,0,0
PE,20,2011,0,1
PE,21,2011,0,0
PE,22,2011,0,0
PE,23,2011,3,0
PE,24,2011,0,0
PE,25,2011,0,0
PE,26,2011,1,1
PE,27,2011,2,0
PE,28,2011,0,0
PE,29,2011,0,0
PE,30,2011,0,0
PE,31,2011,0,0
PE,32,2011,0,1
PE,33,2011,1,0
PE,34,2011,0,0
PE,35,2011,0,0
PE,36,2011,1,0
PE,37,2011,0,0
PE,38,2011,0,0
PE,39,2011,0,0
PE,40,2011,0,0
PE,41,2011,0,0
PE,42,2011,0,0
PE,43,2011,1,0
PE,44,2011,0,0
PE,45,2011,0,0
PE,46,2011,0,0
PE,47,2011,0,1
PE,48,2011,0,0
PE,49,2011,0,0
PE,50,2011,0,2
PE,51,2011,0,0
PE,52,2011,2,0
PE,1,2012,0,1
PE,2,2012,0,0
PE,3,2012,0,0
PE,4,2012,0,1
PE,5,2012,0,0
PE,6,2012,0,0
PE,7,2012,0,0
PE,8,2012,0,1
PE,9,2012,0,0
PE,10,2012,0,1
PE,11,2012,1,0
PE,12,2012,0,0
PE,13,2012,0,0
PE,14,2012,0,0
PE,15,2012,1,0
PE,16,2012,0,0
PE,17,2012,1,0
PE,18,2012,0,0
PE,19,2012,0,0
PE,20,2012,0,0
PE,21,2012,0,2
PE,22,2012,0,1
PE,23,2012,0,1
PE,24,2012,0,0
PE,25,2012,1,0
PE,26,2012,0,0
PE,27,2012,0,1
PE,28,2012,0,1
PE,29,2012,0,1
PE,30,2012,0,0
PE,31,2012,0,0
PE,32,2012,0,2
PE,33,2012,0,5
PE,34,2012,0,5
PE,35,2012,0,1
PE,36,2012,0,10
PE,37,2012,0,9
PE,38,2012,0,5
PE,39,2012,0,6
PE,40,2012,0,5
PE,41,2012,0,5
PE,42,2012,0,3
PE,43,2012,0,1
PE,44,2012,0,6
PE,45,2012,1,3
PE,46,2012,0,8
PE,47,2012,0,4
PE,48,2012,0,9
PE,49,2012,0,2
PE,50,2012,0,5
PE,51,2012,1,3
PE,52,2012,0,4
PE,1,2013,0,0
PE,2,2013,0,4
PE,3,2013,0,10
PE,4,2013,0,10
PE,5,2013,0,16
PE,6,2013,0,11
PE,7,2013,0,26
PE,8,2013,0,12
PE,9,2013,1,20
PE,10,2013,0,27
PE,11,2013,0,17
PE,12,2013,0,17
PE,13,2013,0,9
PE,14,2013,0,19
PE,15,2013,0,12
PE,16,2013,0,24
PE,17,2013,0,22
PE,18,2013,0,29
PE,19,2013,0,37
PE,20,2013,0,16
PE,21,2013,147,29
PE,22,2013,0,21
PE,23,2013,1,25
PE,24,2013,0,21
PE,25,2013,0,10
PE,26,2013,0,19
PE,27,2013,0,32
PE,28,2013,0,19
PE,29,2013,0,22
PE,30,2013,0,17
PE,31,2013,0,21
PE,32,2013,0,32
PE,33,2013,0,19
PE,34,2013,0,23
PE,35,2013,0,27
PE,36,2013,0,31
PE,37,2013,0,26
PE,38,2013,0,27
PE,39,2013,0,20
PE,40,2013,0,37
PE,41,2013,0,29
PE,42,2013,0,27
PE,43,2013,0,15
PE,44,2013,0,30
PE,45,2013,0,23
PE,46,2013,0,17
PE,47,2013,0,18
PE,48,2013,0,17
PE,49,2013,0,15
PE,50,2013,0,17
PE,51,2013,0,10
PE,52,2013,0,9
PE,1,2014,0,3
PE,2,2014,0,5
PE,3,2014,0,8
PE,4,2014,0,3
PE,5,2014,0,6
PE,6,2014,0,6
PE,7,2014,0,9
PE,8,2014,0,5
PE,9,2014,0,11
PE,10,2014,0,16
PE,11,2014,0,12
PE,12,2014,0,7
PE,13,2014,0,16
PE,14,2014,0,19
PE,15,2014,0,22
PE,16,2014,0,28
PE,17,2014,0,39
PE,18,2014,0,34
PE,19,2014,0,51
PE,20,2014,0,54
PE,21,2014,147,52
PE,22,2014,0,57
PE,23,2014,0,55
PE,24,2014,0,42
PE,25,2014,0,31
PE,26,2014,0,12
PE,27,2014,0,27
PE,28,2014,0,21
PE,29,2014,0,14
PE,30,2014,0,5
PE,31,2014,0,9
PE,32,2014,0,20
PE,33,2014,0,16
PE,34,2014,0,12
PE,35,2014,0,16
PE,36,2014,0,11
PE,37,2014,0,11
PE,38,2014,0,20
PE,39,2014,0,23
PE,40,2014,0,25
PE,41,2014,0,17
PE,42,2014,0,19
PE,43,2014,0,27
PE,44,2014,0,17
PE,45,2014,0,30
PE,46,2014,0,39
PE,47,2014,0,37
PE,48,2014,0,28
PE,49,2014,0,22
PE,50,2014,0,28
PE,51,2014,0,21
PE,52,2014,0,15
PE,1,2015,0,18
PE,2,2015,0,18
PE,3,2015,0,9
PE,4,2015,0,6
PE,5,2015,0,7
PE,6,2015,0,6
PE,7,2015,0,11
PE,8,2015,0,25
PE,9,2015,0,18
PE,10,2015,0,19
PE,11,2015,0,28
PE,12,2015,0,26
PE,13,2015,0,29
PE,14,2015,0,28
PE,15,2015,0,33
PE,16,2015,0,46
PE,17,2015,0,44
PE,18,2015,0,36
PE,19,2015,0,47
PE,20,2015,0,41
PE,21,2015,147,29
PE,22,2015,0,34
PE,23,2015,0,28
PE,24,2015,0,23
PE,25,2015,0,18
PE,26,2015,0,23
PE,27,2015,0,21
PE,28,2015,0,14
PE,29,2015,0,10
PE,30,2015,0,14
PE,31,2015,0,10
PE,32,2015,0,6
PE,33,2015,0,13
PE,34,2015,0,14
PE,35,2015,0,16
PE,36,2015,0,14
PE,37,2015,0,17
PE,38,2015,0,14
PE,39,2015,0,13
PE,40,2015,0,14
PE,41,2015,0,16
PE,42,2015,0,11
PE,43,2015,0,15
PE,44,2015,0,14
PE,45,2015,0,14
PE,46,2015,0,11
PE,47,2015,0,9
PE,48,2015,0,14
PE,49,2015,0,8
PE,50,2015,0,5
PE,51,2015,0,2
PE,52,2015,0,2
PE,1,2016,0,14
PE,2,2016,0,7
PE,3,2016,0,7
PE,4,2016,0,14
PE,5,2016,0,9
PE,6,2016,0,10
PE,7,2016,0,24
PE,8,2016,0,13
PE,9,2016,0,17
PE,10,2016,0,27
PE,11,2016,0,19
PE,12,2016,0,29
PE,13,2016,0,38
PE,14,2016,0,56
PE,15,2016,0,36
PE,16,2016,0,44
PE,17,2016,0,39
PE,18,2016,0,65
PE,19,2016,0,56
PE,20,2016,0,68
PE,21,2016,147,67
PE,22,2016,0,60
PE,23,2016,0,60
PE,24,2016,0,43
PE,25,2016,0,40
PE,26,2016,0,36
PE,27,2016,0,25
PE,28,2016,0,29
PE,29,2016,0,18
PE,30,2016,0,18
PE,31,2016,0,31
PE,32,2016,0,30
PE,33,2016,0,12
PE,34,2016,0,21
PE,35,2016,0,24
PE,36,2016,0,17
PE,37,2016,0,11
PE,38,2016,0,14
PE,39,2016,0,22
PE,40,2016,0,15
PE,41,2016,0,11
PE,42,2016,0,18
